    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
     0.569656     0.025725    -2.067773    -3.269043     0.020000
    14.641032    10.943982    -2.830664    -3.269043     0.020000
     0.650879     0.050118    -2.067773    -3.219238     0.020000
     0.650879     0.050118    -2.067773    -3.219238     0.020000
    14.641032    10.943982    -2.830664    -3.269043     0.020000
    15.944688    12.227549    -2.830664    -3.219238     0.020000
    66.883810    30.563743    -3.467773    -1.769043     0.020000
    67.944288    30.743119    -4.230664    -1.769043     0.020000
    67.004603    30.585427    -3.467773    -1.719238     0.020000
    67.004603    30.585427    -3.467773    -1.719238     0.020000
    67.944288    30.743119    -4.230664    -1.769043     0.020000
    67.965666    30.746871    -4.230664    -1.719238     0.020000
    19.539177     9.869065    -3.117773    -3.644043     0.020000
    22.840443    11.669437    -3.180664    -3.644043     0.020000
    67.033451    30.579729    -3.117773    -1.344238     0.020000
    67.033451    30.579729    -3.117773    -1.344238     0.020000
    22.840443    11.669437    -3.180664    -3.644043     0.020000
    67.184818    30.606787    -3.180664    -1.344238     0.020000
    10.209461     9.227380    -1.717773    -2.144043     0.020000
    13.152631    11.389044    -1.780664    -2.144043     0.020000
     0.336415     0.035670    -1.717773    -2.844238     0.020000
     0.336415     0.035670    -1.717773    -2.844238     0.020000
    13.152631    11.389044    -1.780664    -2.144043     0.020000
     0.426353     0.064428    -1.780664    -2.844238     0.020000
    18.043473    11.410151    -2.417773    -2.894043     0.020000
    64.790903    29.856424    -3.880664    -2.894043     0.020000
    45.286020    25.939703    -2.417773    -2.094238     0.020000
    45.286020    25.939703    -2.417773    -2.094238     0.020000
    64.790903    29.856424    -3.880664    -2.894043     0.020000
    67.088301    30.607923    -3.880664    -2.094238     0.020000
    67.912854    30.736291    -3.817773    -1.394043     0.020000
    62.923670    29.822174    -2.480664    -1.394043     0.020000
    51.891182    25.315091    -3.817773    -3.594238     0.020000
    51.891182    25.315091    -3.817773    -3.594238     0.020000
    62.923670    29.822174    -2.480664    -1.394043     0.020000
     1.098887     0.029869    -2.480664    -3.594238     0.020000
    57.095602    27.904213    -3.992773    -3.456543     0.020000
    58.413614    28.277972    -4.055664    -3.456543     0.020000
    65.879795    30.328403    -3.992773    -2.656738     0.020000
    65.879795    30.328403    -3.992773    -2.656738     0.020000
    58.413614    28.277972    -4.055664    -3.456543     0.020000
    66.181111    30.389124    -4.055664    -2.656738     0.020000
    56.561113    28.419551    -2.592773    -1.956543     0.020000
    57.938737    28.732222    -2.655664    -1.956543     0.020000
    65.707226    30.310831    -2.592773    -1.156738     0.020000
    65.707226    30.310831    -2.592773    -1.156738     0.020000
    57.938737    28.732222    -2.655664    -1.956543     0.020000
    66.031466    30.374053    -2.655664    -1.156738     0.020000
     1.494687     0.949972    -1.892773    -2.706543     0.020000
    58.679511    28.652584    -3.355664    -2.706543     0.020000
     0.329634     0.004120    -1.892773    -3.406738     0.020000
     0.329634     0.004120    -1.892773    -3.406738     0.020000
    58.679511    28.652584    -3.355664    -2.706543     0.020000
    35.519532    20.819295    -3.355664    -3.406738     0.020000
    67.608551    30.677642    -3.292773    -1.206543     0.020000
    57.357179    28.564914    -1.955664    -1.206543     0.020000
    65.747350    30.348381    -3.292773    -1.906738     0.020000
    65.747350    30.348381    -3.292773    -1.906738     0.020000
    57.357179    28.564914    -1.955664    -1.206543     0.020000
    34.883873    22.088375    -1.955664    -1.906738     0.020000
    53.165753    27.996375    -3.642773    -3.081543     0.020000
    28.477862    19.936915    -3.005664    -3.081543     0.020000
    65.405237    30.327523    -3.642773    -2.281738     0.020000
    65.405237    30.327523    -3.642773    -2.281738     0.020000
    28.477862    19.936915    -3.005664    -3.081543     0.020000
    57.420009    28.836205    -3.005664    -2.281738     0.020000
    55.622838    28.363249    -2.242773    -1.581543     0.020000
    68.067891    30.763748    -4.405664    -1.581543     0.020000
     0.531706     0.003693    -2.242773    -3.781738     0.020000
     0.531706     0.003693    -2.242773    -3.781738     0.020000
    68.067891    30.763748    -4.405664    -1.581543     0.020000
    63.205244    28.727856    -4.405664    -3.781738     0.020000
     7.601699     1.964817    -2.942773    -3.831543     0.020000
     0.420923     0.001757    -2.305664    -3.831543     0.020000
    65.618109    30.340886    -2.942773    -1.531738     0.020000
    65.618109    30.340886    -2.942773    -1.531738     0.020000
     0.420923     0.001757    -2.305664    -3.831543     0.020000
    58.117580    28.889932    -2.305664    -1.531738     0.020000
    67.540717    30.679396    -4.342773    -2.331543     0.020000
    65.514539    30.342746    -3.705664    -2.331543     0.020000
    64.965772    30.277175    -4.342773    -3.031738     0.020000
    64.965772    30.277175    -4.342773    -3.031738     0.020000
    65.514539    30.342746    -3.705664    -2.331543     0.020000
    56.003147    28.626481    -3.705664    -3.031738     0.020000
    64.081094    30.071000    -4.386523    -3.222168     0.020000
    62.960790    29.863864    -4.274414    -3.222168     0.020000
    63.182051    29.342049    -4.386523    -3.547363     0.020000
    63.182051    29.342049    -4.386523    -3.547363     0.020000
    62.960790    29.863864    -4.274414    -3.222168     0.020000
    61.818409    28.930556    -4.274414    -3.547363     0.020000
    64.720571    30.187201    -2.986523    -1.722168     0.020000
    63.759020    30.013245    -2.874414    -1.722168     0.020000
    61.125940    29.569463    -2.986523    -2.047363     0.020000
    61.125940    29.569463    -2.986523    -2.047363     0.020000
    63.759020    30.013245    -2.874414    -1.722168     0.020000
    59.279774    29.216535    -2.874414    -2.047363     0.020000
     0.448348     0.001741    -2.286523    -3.972168     0.020000
    40.182811    17.300972    -3.574414    -3.972168     0.020000
    13.424519     9.470449    -2.286523    -2.797363     0.020000
    13.424519     9.470449    -2.286523    -2.797363     0.020000
    40.182811    17.300972    -3.574414    -3.972168     0.020000
    61.821883    29.233998    -3.574414    -2.797363     0.020000
    64.606899    30.159382    -3.686523    -2.472168     0.020000
    18.171620    14.232560    -2.174414    -2.472168     0.020000
    67.890563    30.731111    -3.686523    -1.297363     0.020000
    67.890563    30.731111    -3.686523    -1.297363     0.020000
    18.171620    14.232560    -2.174414    -2.472168     0.020000
    59.928414    29.183802    -2.174414    -1.297363     0.020000
    31.766058    16.782890    -3.336523    -3.597168     0.020000
     1.374373     0.051178    -2.524414    -3.597168     0.020000
    66.745771    30.541597    -3.336523    -1.672363     0.020000
    66.745771    30.541597    -3.336523    -1.672363     0.020000
     1.374373     0.051178    -2.524414    -3.597168     0.020000
    59.727569    29.242085    -2.524414    -1.672363     0.020000
    23.064131    17.384010    -1.936523    -2.097168     0.020000
    67.184183    30.623432    -3.924414    -2.097168     0.020000
     0.444763     0.022261    -1.936523    -3.172363     0.020000
     0.444763     0.022261    -1.936523    -3.172363     0.020000
    67.184183    30.623432    -3.924414    -2.097168     0.020000
    58.098722    28.965683    -3.924414    -3.172363     0.020000
    31.091358    18.347851    -2.636523    -2.847168     0.020000
     0.510947     0.098089    -1.824414    -2.847168     0.020000
    42.044453    24.819510    -2.636523    -2.422363     0.020000
    42.044453    24.819510    -2.636523    -2.422363     0.020000
     0.510947     0.098089    -1.824414    -2.847168     0.020000
     4.560834     4.236082    -1.824414    -2.422363     0.020000
    68.029631    30.756213    -4.036523    -1.347168     0.020000
    67.272319    30.622516    -3.224414    -1.347168     0.020000
    56.967004    25.472670    -4.036523    -3.922363     0.020000
    56.967004    25.472670    -4.036523    -3.922363     0.020000
    67.272319    30.622516    -3.224414    -1.347168     0.020000
    20.847490     8.260990    -3.224414    -3.922363     0.020000
    52.498122    24.155304    -3.861523    -3.784668     0.020000
     0.309058     0.000913    -1.999414    -3.784668     0.020000
    64.563688    29.653140    -3.861523    -2.984863     0.020000
    64.563688    29.653140    -3.861523    -2.984863     0.020000
     0.309058     0.000913    -1.999414    -3.784668     0.020000
     0.895122     0.220516    -1.999414    -2.984863     0.020000
    39.672130    24.212314    -2.461523    -2.284668     0.020000
    63.424350    29.983768    -3.399414    -2.284668     0.020000
    61.558408    29.577146    -2.461523    -1.484863     0.020000
    61.558408    29.577146    -2.461523    -1.484863     0.020000
    63.424350    29.983768    -3.399414    -2.284668     0.020000
    67.349980    30.640958    -3.399414    -1.484863     0.020000
     0.314147     0.017218    -1.761523    -3.034668     0.020000
    16.593286    13.432876    -2.699414    -3.034668     0.020000
     0.246749     0.000893    -1.761523    -3.734863     0.020000
     0.246749     0.000893    -1.761523    -3.734863     0.020000
    16.593286    13.432876    -2.699414    -3.034668     0.020000
     2.186291     0.102453    -2.699414    -3.734863     0.020000
    66.598692    30.513014    -3.161523    -1.534668     0.020000
    67.984830    30.749684    -4.099414    -1.534668     0.020000
    61.027473    29.550922    -3.161523    -2.234863     0.020000
    61.027473    29.550922    -3.161523    -2.234863     0.020000
    67.984830    30.749684    -4.099414    -1.534668     0.020000
    67.274165    30.637709    -4.099414    -2.234863     0.020000
    61.580145    29.416008    -3.511523    -2.659668     0.020000
    64.229422    29.986742    -3.749414    -2.659668     0.020000
    66.796432    30.543303    -3.511523    -1.859863     0.020000
    66.796432    30.543303    -3.511523    -1.859863     0.020000
    64.229422    29.986742    -3.749414    -2.659668     0.020000
    67.369751    30.643291    -3.749414    -1.859863     0.020000
    61.050429    29.356320    -2.111523    -1.159668     0.020000
    63.915649    29.954754    -2.349414    -1.159668     0.020000
     0.530076     0.013260    -2.111523    -3.359863     0.020000
     0.530076     0.013260    -2.111523    -3.359863     0.020000
    63.915649    29.954754    -2.349414    -1.159668     0.020000
     1.492803     0.239779    -2.349414    -3.359863     0.020000
    10.754474     6.839941    -2.811523    -3.409668     0.020000
    64.012554    29.847844    -4.449414    -3.409668     0.020000
    66.811628    30.519546    -2.811523    -1.109863     0.020000
    66.811628    30.519546    -2.811523    -1.109863     0.020000
    64.012554    29.847844    -4.449414    -3.409668     0.020000
    68.137370    30.774577    -4.449414    -1.109863     0.020000
    67.868029    30.728020    -4.211523    -1.909668     0.020000
    64.000376    30.020926    -3.049414    -1.909668     0.020000
    66.837918    30.531910    -4.211523    -2.609863     0.020000
    66.837918    30.531910    -4.211523    -2.609863     0.020000
    64.000376    30.020926    -3.049414    -1.909668     0.020000
