    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    67.407965    29.503252    -3.203760    -2.469238     0.020000
    39.474845     0.022117    -2.002100    -3.269043     0.020000
    62.223280    12.087194    -2.628760    -3.269043     0.020000
    39.556896     0.036793    -2.002100    -3.219238     0.020000
    39.556896     0.036793    -2.002100    -3.219238     0.020000
    62.223280    12.087194    -2.628760    -3.269043     0.020000
    62.627470    13.640511    -2.628760    -3.219238     0.020000
    67.624903    30.435197    -3.152100    -1.769043     0.020000
    68.293427    30.699029    -3.778760    -1.769043     0.020000
    67.654488    30.467036    -3.152100    -1.719238     0.020000
    67.654488    30.467036    -3.152100    -1.719238     0.020000
    68.293427    30.699029    -3.778760    -1.769043     0.020000
    68.300572    30.706624    -3.778760    -1.719238     0.020000
    60.852367     6.233468    -2.864600    -3.644043     0.020000
    62.053616     7.649408    -2.916260    -3.644043     0.020000
    67.375732    30.472212    -2.864600    -1.344238     0.020000
    67.375732    30.472212    -2.864600    -1.344238     0.020000
    62.053616     7.649408    -2.916260    -3.644043     0.020000
    67.500467    30.506737    -2.916260    -1.344238     0.020000
    47.460679    16.478115    -1.714600    -2.144043     0.020000
    49.186201    17.661386    -1.766260    -2.144043     0.020000
    34.810780     0.077806    -1.714600    -2.844238     0.020000
    34.810780     0.077806    -1.714600    -2.844238     0.020000
    49.186201    17.661386    -1.766260    -2.144043     0.020000
    37.026062     0.353899    -1.766260    -2.844238     0.020000
    58.690979    12.345681    -2.289600    -2.894043     0.020000
    67.843386    28.996735    -3.491260    -2.894043     0.020000
    61.431623    26.402949    -2.289600    -2.094238     0.020000
    61.431623    26.402949    -2.289600    -2.094238     0.020000
    67.843386    28.996735    -3.491260    -2.894043     0.020000
    68.007102    30.482277    -3.491260    -2.094238     0.020000
    68.180882    30.691311    -3.439600    -1.394043     0.020000
    64.657100    29.670085    -2.341260    -1.394043     0.020000
    67.048583    21.295975    -3.439600    -3.594238     0.020000
    67.048583    21.295975    -3.439600    -3.594238     0.020000
    64.657100    29.670085    -2.341260    -1.394043     0.020000
    42.963676     0.014786    -2.341260    -3.594238     0.020000
    67.656003    25.533201    -3.583350    -3.456543     0.020000
    67.752183    26.064004    -3.635010    -3.456543     0.020000
    68.013601    29.942369    -3.583350    -2.656738     0.020000
    68.013601    29.942369    -3.583350    -2.656738     0.020000
    67.752183    26.064004    -3.635010    -3.456543     0.020000
    68.068148    30.034999    -3.635010    -2.656738     0.020000
    63.726294    28.229746    -2.433350    -1.956543     0.020000
    64.228051    28.503708    -2.485010    -1.956543     0.020000
    66.172938    30.171656    -2.433350    -1.156738     0.020000
    66.172938    30.171656    -2.433350    -1.156738     0.020000
    64.228051    28.503708    -2.485010    -1.956543     0.020000
    66.427701    30.239641    -2.485010    -1.156738     0.020000
    47.548693     6.043205    -1.858350    -2.706543     0.020000
    66.867058    27.765660    -3.060010    -2.706543     0.020000
    37.142583     0.003253    -1.858350    -3.406738     0.020000
    37.142583     0.003253    -1.858350    -3.406738     0.020000
    66.867058    27.765660    -3.060010    -2.706543     0.020000
    65.782259    18.208023    -3.060010    -3.406738     0.020000
    67.823906    30.604615    -3.008350    -1.206543     0.020000
    60.739027    28.615410    -1.910010    -1.206543     0.020000
    67.190448    30.147326    -3.008350    -1.906738     0.020000
    67.190448    30.147326    -3.008350    -1.906738     0.020000
    60.739027    28.615410    -1.910010    -1.206543     0.020000
    55.032856    23.778435    -1.910010    -1.906738     0.020000
    67.362648    27.056364    -3.295850    -3.081543     0.020000
    64.772093    20.293288    -2.772510    -3.081543     0.020000
    67.667610    30.091946    -3.295850    -2.281738     0.020000
    67.667610    30.091946    -3.295850    -2.281738     0.020000
    64.772093    20.293288    -2.772510    -3.081543     0.020000
    65.799290    28.553074    -2.772510    -2.281738     0.020000
    61.514141    28.401492    -2.145850    -1.581543     0.020000
    68.373297    30.739807    -3.922510    -1.581543     0.020000
    41.086345     0.002042    -2.145850    -3.781738     0.020000
    41.086345     0.002042    -2.145850    -3.781738     0.020000
    68.373297    30.739807    -3.922510    -1.581543     0.020000
    67.918647    25.708154    -3.922510    -3.781738     0.020000
    45.223885     0.052618    -2.720850    -3.831543     0.020000
    41.625195     0.002481    -2.197510    -3.831543     0.020000
    66.587525    30.185807    -2.720850    -1.531738     0.020000
    66.587525    30.185807    -2.720850    -1.531738     0.020000
    41.625195     0.002481    -2.197510    -3.831543     0.020000
    62.491858    28.835693    -2.197510    -1.531738     0.020000
    68.274527    30.574768    -3.870850    -2.331543     0.020000
    67.747122    30.099145    -3.347510    -2.331543     0.020000
    68.205765    29.846773    -3.870850    -3.031738     0.020000
    68.205765    29.846773    -3.870850    -3.031738     0.020000
    67.747122    30.099145    -3.347510    -2.331543     0.020000
    67.517894    27.801127    -3.347510    -3.031738     0.020000
    68.192479    29.388370    -3.906787    -3.222168     0.020000
    68.119266    29.071375    -3.814697    -3.222168     0.020000
    68.052742    27.457281    -3.906787    -3.547363     0.020000
    68.052742    27.457281    -3.906787    -3.547363     0.020000
    68.119266    29.071375    -3.814697    -3.222168     0.020000
    67.944776    26.736875    -3.814697    -3.547363     0.020000
    66.429176    30.002414    -2.756787    -1.722168     0.020000
    65.957893    29.821474    -2.664697    -1.722168     0.020000
    65.958544    29.339481    -2.756787    -2.047363     0.020000
    65.958544    29.339481    -2.756787    -2.047363     0.020000
    65.957893    29.821474    -2.664697    -1.722168     0.020000
    65.386994    29.010485    -2.664697    -2.047363     0.020000
    41.428210     0.000714    -2.181787    -3.972168     0.020000
    64.236305    10.104967    -3.239697    -3.972168     0.020000
    56.922936    12.127172    -2.181787    -2.797363     0.020000
    56.922936    12.127172    -2.181787    -2.797363     0.020000
    64.236305    10.104967    -3.239697    -3.972168     0.020000
    67.376846    28.272429    -3.239697    -2.797363     0.020000
    67.683249    29.816792    -3.331787    -2.472168     0.020000
    56.508220    18.062213    -2.089697    -2.472168     0.020000
    68.137054    30.683579    -3.331787    -1.297363     0.020000
    68.137054    30.683579    -3.331787    -1.297363     0.020000
    56.508220    18.062213    -2.089697    -2.472168     0.020000
    62.575949    29.110213    -2.089697    -1.297363     0.020000
    64.515511    12.431072    -3.044287    -3.597168     0.020000
    43.183079     0.012316    -2.377197    -3.597168     0.020000
    67.456990    30.413360    -3.044287    -1.672363     0.020000
    67.456990    30.413360    -3.044287    -1.672363     0.020000
    43.183079     0.012316    -2.377197    -3.597168     0.020000
    63.901489    29.109549    -2.377197    -1.672363     0.020000
    53.290920    21.078996    -1.894287    -2.097168     0.020000
    68.045578    30.504237    -3.527197    -2.097168     0.020000
    37.843196     0.020786    -1.894287    -3.172363     0.020000
    37.843196     0.020786    -1.894287    -3.172363     0.020000
    68.045578    30.504237    -3.527197    -2.097168     0.020000
    67.789246    27.959162    -3.527197    -3.172363     0.020000
    62.061463    17.856490    -2.469287    -2.847168     0.020000
    39.650627     0.912323    -1.802197    -2.847168     0.020000
    63.044462    25.118811    -2.469287    -2.422363     0.020000
    63.044462    25.118811    -2.469287    -2.422363     0.020000
    39.650627     0.912323    -1.802197    -2.847168     0.020000
    48.539122    12.302190    -1.802197    -2.422363     0.020000
    68.301460    30.726331    -3.619287    -1.347168     0.020000
    67.575787    30.527194    -2.952197    -1.347168     0.020000
    67.090642    19.953202    -3.619287    -3.922363     0.020000
    67.090642    19.953202    -3.619287    -3.922363     0.020000
    67.575787    30.527194    -2.952197    -1.347168     0.020000
    56.650358     2.734026    -2.952197    -3.922363     0.020000
    66.748216    18.680247    -3.475537    -3.784668     0.020000
    38.518285     0.000890    -1.945947    -3.784668     0.020000
    67.792575    28.561753    -3.475537    -2.984863     0.020000
    67.792575    28.561753    -3.475537    -2.984863     0.020000
    38.518285     0.000890    -1.945947    -3.784668     0.020000
    42.725046     0.982266    -1.945947    -2.984863     0.020000
    61.456093    24.974550    -2.325537    -2.284668     0.020000
    67.188181    29.691085    -3.095947    -2.284668     0.020000
    64.127577    29.435770    -2.325537    -1.484863     0.020000
    64.127577    29.435770    -2.325537    -1.484863     0.020000
    67.188181    29.691085    -3.095947    -2.284668     0.020000
    67.720893    30.549107    -3.095947    -1.484863     0.020000
    35.294494     0.025636    -1.750537    -3.034668     0.020000
    62.172782    16.029239    -2.520947    -3.034668     0.020000
    35.133135     0.000155    -1.750537    -3.734863     0.020000
    35.133135     0.000155    -1.750537    -3.734863     0.020000
    62.172782    16.029239    -2.520947    -3.034668     0.020000
    44.065016     0.013575    -2.520947    -3.734863     0.020000
    67.221044    30.384246    -2.900537    -1.534668     0.020000
    68.282119    30.713453    -3.670947    -1.534668     0.020000
    66.501751    29.257991    -2.900537    -2.234863     0.020000
    66.501751    29.257991    -2.900537    -2.234863     0.020000
    68.282119    30.713453    -3.670947    -1.534668     0.020000
    68.154170    30.516063    -3.670947    -2.234863     0.020000
    67.297986    28.734886    -3.188037    -2.659668     0.020000
    67.729896    29.456185    -3.383447    -2.659668     0.020000
    67.649348    30.399122    -3.188037    -1.859863     0.020000
    67.649348    30.399122    -3.188037    -1.859863     0.020000
    67.729896    29.456185    -3.383447    -2.659668     0.020000
    67.956085    30.536930    -3.383447    -1.859863     0.020000
    62.923159    29.273484    -2.038037    -1.159668     0.020000
    64.856124    29.814379    -2.233447    -1.159668     0.020000
    39.885331     0.011564    -2.038037    -3.359863     0.020000
    39.885331     0.011564    -2.038037    -3.359863     0.020000
    64.856124    29.814379    -2.233447    -1.159668     0.020000
    42.590303     0.094976    -2.233447    -3.359863     0.020000
    59.871482     6.933066    -2.613037    -3.409668     0.020000
    68.169171    28.700102    -3.958447    -3.409668     0.020000
    67.048667    30.406049    -2.613037    -1.109863     0.020000
    67.048667    30.406049    -2.613037    -1.109863     0.020000
    68.169171    28.700102    -3.958447    -3.409668     0.020000
    68.436234    30.764135    -3.958447    -1.109863     0.020000
    68.267908    30.667860    -3.763037    -1.909668     0.020000
    66.444283    29.777578    -2.808447    -1.909668     0.020000
    68.183498    30.282308    -3.763037    -2.609863     0.020000
    68.183498    30.282308    -3.763037    -2.609863     0.020000
    66.444283    29.777578    -2.808447    -1.909668     0.020000
